holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,month,weekday,hour
,286.62,0.0,0.0,90,Rain,October,Saturday,12
,286.62,0.0,0.0,90,Drizzle,October,Saturday,12
,287.35,0.0,0.0,90,Rain,October,Saturday,13
,287.35,0.0,0.0,90,Mist,October,Saturday,13
,287.35,0.0,0.0,90,Drizzle,October,Saturday,13
,289.02,0.0,0.0,90,Clouds,October,Saturday,14
,289.95,0.0,0.0,75,Clouds,October,Saturday,15
,290.95,0.0,0.0,1,Clear,October,Saturday,16
,291.95,0.0,0.0,1,Clear,October,Saturday,17
,292.08,0.0,0.0,1,Clear,October,Saturday,18
,290.62,0.0,0.0,5,Clear,October,Saturday,19
,287.89,0.0,0.0,5,Clear,October,Saturday,20
,287.15,0.0,0.0,5,Clear,October,Saturday,21
,286.94,0.0,0.0,1,Clear,October,Saturday,22
,287.15,0.0,0.0,1,Clear,October,Saturday,23
,286.41,0.0,0.0,1,Clear,October,Sunday,0
,286.15,0.0,0.0,1,Clear,October,Sunday,1
,285.48,0.0,0.0,1,Clear,October,Sunday,2
,283.69,0.0,0.0,1,Clear,October,Sunday,3
,284.97,0.0,0.0,1,Clear,October,Sunday,4
,284.01,0.0,0.0,1,Clear,October,Sunday,5
,283.81,0.0,0.0,40,Clouds,October,Sunday,6
,283.72,0.0,0.0,40,Clouds,October,Sunday,7
,283.01,0.0,0.0,40,Clouds,October,Sunday,8
,284.65,0.0,0.0,20,Clouds,October,Sunday,9
,287.76,0.0,0.0,5,Clear,October,Sunday,10
,289.98,0.0,0.0,5,Clear,October,Sunday,11
,292.6,0.0,0.0,20,Clouds,October,Sunday,12
,293.84,0.0,0.0,20,Clouds,October,Sunday,13
,294.58,0.0,0.0,40,Clouds,October,Sunday,14
,294.86,0.0,0.0,20,Clouds,October,Sunday,15
,294.22,0.0,0.0,5,Clear,October,Sunday,16
,293.87,0.0,0.0,1,Clear,October,Sunday,17
,292.69,0.0,0.0,1,Clear,October,Sunday,18
,290.3,0.0,0.0,5,Clear,October,Sunday,19
,288.15,0.0,0.0,1,Clear,October,Sunday,20
,286.87,0.0,0.0,5,Clear,October,Sunday,21
,285.62,0.0,0.0,1,Clear,October,Sunday,22
,285.15,0.0,0.0,1,Clear,October,Sunday,23
Columbus Day,284.62,0.0,0.0,1,Clear,October,Monday,0
,284.01,0.0,0.0,1,Clear,October,Monday,1
,282.72,0.0,0.0,1,Clear,October,Monday,2
,282.16,0.0,0.0,1,Clear,October,Monday,3
,281.62,0.0,0.0,1,Clear,October,Monday,4
,280.86,0.0,0.0,1,Clear,October,Monday,5
,280.51,0.0,0.0,1,Clear,October,Monday,6
,280.44,0.0,0.0,20,Clouds,October,Monday,7
,280.29,0.0,0.0,40,Clouds,October,Monday,8
,281.93,0.0,0.0,1,Clear,October,Monday,9
,284.0,0.0,0.0,40,Clouds,October,Monday,10
,285.29,0.0,0.0,90,Clouds,October,Monday,11
,285.75,0.0,0.0,75,Clouds,October,Monday,12
,285.79,0.0,0.0,75,Clouds,October,Monday,13
,284.95,0.0,0.0,75,Clouds,October,Monday,14
,284.95,0.0,0.0,75,Clouds,October,Monday,15
,283.87,0.0,0.0,90,Rain,October,Monday,16
,282.51,0.0,0.0,75,Rain,October,Monday,17
,282.08,0.0,0.0,90,Rain,October,Monday,18
,281.65,0.0,0.0,90,Rain,October,Monday,19
,280.62,0.0,0.0,90,Rain,October,Monday,20
,280.15,0.0,0.0,40,Clouds,October,Monday,21
,279.08,0.0,0.0,20,Clouds,October,Monday,22
,278.22,0.0,0.0,1,Clear,October,Monday,23
,276.86,0.0,0.0,1,Clear,October,Tuesday,0
,276.34,0.0,0.0,20,Clouds,October,Tuesday,1
,276.29,0.0,0.0,1,Clear,October,Tuesday,2
,275.42,0.0,0.0,1,Clear,October,Tuesday,3
,274.62,0.0,0.0,1,Clear,October,Tuesday,4
,273.95,0.0,0.0,1,Clear,October,Tuesday,5
,273.55,0.0,0.0,1,Fog,October,Tuesday,6
,273.61,0.0,0.0,1,Fog,October,Tuesday,7
,273.61,0.0,0.0,1,Mist,October,Tuesday,7
,273.28,0.0,0.0,5,Fog,October,Tuesday,8
,274.48,0.0,0.0,5,Fog,October,Tuesday,9
,277.67,0.0,0.0,1,Clear,October,Tuesday,10
,280.34,0.0,0.0,1,Clear,October,Tuesday,11
,281.77,0.0,0.0,1,Clear,October,Tuesday,12
,282.68,0.0,0.0,75,Clouds,October,Tuesday,13
,283.29,0.0,0.0,1,Clear,October,Tuesday,14
,283.95,0.0,0.0,75,Clouds,October,Tuesday,15
,284.3,0.0,0.0,1,Clear,October,Tuesday,16
,284.15,0.0,0.0,1,Clear,October,Tuesday,17
,284.01,0.0,0.0,75,Clouds,October,Tuesday,18
,282.68,0.0,0.0,75,Clouds,October,Tuesday,19
,281.08,0.0,0.0,1,Clear,October,Tuesday,20
,279.62,0.0,0.0,1,Clear,October,Tuesday,21
,278.68,0.0,0.0,1,Clear,October,Tuesday,22
,277.69,0.0,0.0,1,Clear,October,Tuesday,23
,277.0,0.0,0.0,20,Clouds,October,Wednesday,0
,276.62,0.0,0.0,1,Clear,October,Wednesday,1
,275.75,0.0,0.0,1,Clear,October,Wednesday,2
,275.62,0.0,0.0,1,Clear,October,Wednesday,3
,275.22,0.0,0.0,1,Clear,October,Wednesday,4
,275.01,0.0,0.0,1,Clear,October,Wednesday,5
,275.31,0.0,0.0,1,Clear,October,Wednesday,6
,275.51,0.0,0.0,1,Clear,October,Wednesday,7
,275.22,0.0,0.0,5,Clear,October,Wednesday,8
,277.21,0.0,0.0,1,Fog,October,Wednesday,9
,280.22,0.0,0.0,90,Clouds,October,Wednesday,10
,282.21,0.0,0.0,40,Clouds,October,Wednesday,11
,284.15,0.0,0.0,90,Clouds,October,Wednesday,12
,284.62,0.0,0.0,90,Clouds,October,Wednesday,13
,285.22,0.0,0.0,90,Clouds,October,Wednesday,14
,285.61,0.0,0.0,90,Clouds,October,Wednesday,15
,285.86,0.0,0.0,90,Clouds,October,Wednesday,16
,286.08,0.0,0.0,90,Clouds,October,Wednesday,17
,285.8,0.0,0.0,75,Clouds,October,Wednesday,18
,285.29,0.0,0.0,75,Clouds,October,Wednesday,19
,284.23,0.0,0.0,40,Clouds,October,Wednesday,20
,284.08,0.0,0.0,40,Clouds,October,Wednesday,21
,284.02,0.0,0.0,75,Clouds,October,Wednesday,22
,284.01,0.0,0.0,90,Clouds,October,Wednesday,23
,284.43,0.0,0.0,90,Clouds,October,Thursday,0
,284.72,0.0,0.0,90,Clouds,October,Thursday,1
,285.15,0.0,0.0,90,Mist,October,Thursday,2
,285.36,0.0,0.0,90,Clouds,October,Thursday,3
,285.5,0.0,0.0,90,Clouds,October,Thursday,4
,285.5,0.0,0.0,90,Drizzle,October,Thursday,5
,285.48,0.0,0.0,90,Mist,October,Thursday,6
,285.48,0.0,0.0,90,Drizzle,October,Thursday,6
,285.62,0.0,0.0,90,Mist,October,Thursday,7
,285.68,0.0,0.0,90,Drizzle,October,Thursday,8
,285.68,0.0,0.0,90,Mist,October,Thursday,8
,285.75,0.0,0.0,90,Mist,October,Thursday,9
,286.21,0.0,0.0,90,Mist,October,Thursday,10
,286.58,0.0,0.0,90,Clouds,October,Thursday,11
,287.42,0.0,0.0,90,Clouds,October,Thursday,12
,288.07,0.0,0.0,90,Clouds,October,Thursday,13
,289.36,0.0,0.0,90,Clouds,October,Thursday,14
,289.86,0.0,0.0,90,Clouds,October,Thursday,15
,290.48,0.0,0.0,75,Clouds,October,Thursday,16
,290.68,0.0,0.0,40,Clouds,October,Thursday,17
,290.15,0.0,0.0,1,Clear,October,Thursday,18
,289.22,0.0,0.0,40,Clouds,October,Thursday,19
,287.75,0.0,0.0,40,Clouds,October,Thursday,20
,286.81,0.0,0.0,5,Clear,October,Thursday,21
,286.35,0.0,0.0,1,Clear,October,Thursday,22
,285.86,0.0,0.0,1,Clear,October,Thursday,23
,285.55,0.0,0.0,1,Clear,October,Friday,0
,285.22,0.0,0.0,40,Clouds,October,Friday,1
,284.95,0.0,0.0,75,Clouds,October,Friday,2
,284.28,0.0,0.0,1,Clear,October,Friday,3
,283.55,0.0,0.0,1,Clear,October,Friday,4
,282.88,0.0,0.0,1,Clear,October,Friday,5
,282.15,0.0,0.0,1,Clear,October,Friday,6
,281.68,0.0,0.0,40,Mist,October,Friday,7
,281.37,0.0,0.0,75,Clouds,October,Friday,8
,281.58,0.0,0.0,75,Clouds,October,Friday,9
,283.02,0.0,0.0,90,Clouds,October,Friday,10
,283.42,0.0,0.0,90,Thunderstorm,October,Friday,11
,284.21,0.0,0.0,1,Clear,October,Friday,12
,284.81,0.0,0.0,75,Clouds,October,Friday,13
,286.86,0.0,0.0,20,Clouds,October,Friday,14
,287.46,0.0,0.0,1,Clear,October,Friday,15
,288.28,0.0,0.0,20,Clouds,October,Friday,16
,288.65,0.0,0.0,20,Clouds,October,Friday,17
,287.48,0.0,0.0,40,Clouds,October,Friday,18
,287.24,0.0,0.0,40,Clouds,October,Friday,19
,282.552,0.0,0.0,0,Clear,October,Friday,20
,280.29,0.0,0.0,20,Clouds,October,Friday,21
,280.01,0.0,0.0,1,Clear,October,Friday,22
,279.08,0.0,0.0,1,Clear,October,Friday,23
,278.22,0.0,0.0,1,Clear,October,Saturday,0
,277.86,0.0,0.0,40,Clouds,October,Saturday,1
,278.29,0.0,0.0,1,Clear,October,Saturday,2
,278.48,0.0,0.0,1,Clear,October,Saturday,3
,278.35,0.0,0.0,1,Clear,October,Saturday,4
,279.22,0.0,0.0,1,Clear,October,Saturday,5
,279.02,0.0,0.0,1,Clear,October,Saturday,6
,279.22,0.0,0.0,75,Clouds,October,Saturday,7
,279.75,0.0,0.0,75,Clouds,October,Saturday,8
,280.62,0.0,0.0,90,Clouds,October,Saturday,9
,281.5,0.0,0.0,90,Clouds,October,Saturday,10
,283.88,0.0,0.0,90,Clouds,October,Saturday,11
,285.88,0.0,0.0,75,Clouds,October,Saturday,12
,286.72,0.0,0.0,40,Rain,October,Saturday,13
,286.87,0.0,0.0,75,Rain,October,Saturday,14
,286.65,0.0,0.0,75,Rain,October,Saturday,15
,286.65,0.0,0.0,75,Mist,October,Saturday,15
,285.62,0.0,0.0,90,Rain,October,Saturday,16
,285.62,0.0,0.0,90,Mist,October,Saturday,16
,285.62,0.0,0.0,90,Drizzle,October,Saturday,16
,284.75,0.0,0.0,90,Rain,October,Saturday,17
,284.75,0.0,0.0,90,Mist,October,Saturday,17
,284.75,0.0,0.0,90,Drizzle,October,Saturday,17
,284.02,0.0,0.0,90,Rain,October,Saturday,18
,284.02,0.0,0.0,90,Mist,October,Saturday,18
,284.02,0.0,0.0,90,Drizzle,October,Saturday,18
,283.35,0.0,0.0,90,Rain,October,Saturday,19
,283.35,0.0,0.0,90,Mist,October,Saturday,19
,282.22,0.0,0.0,90,Rain,October,Saturday,20
,282.22,0.0,0.0,90,Mist,October,Saturday,20
,282.22,0.0,0.0,90,Drizzle,October,Saturday,20
,281.58,0.0,0.0,90,Drizzle,October,Saturday,21
,281.58,0.0,0.0,90,Rain,October,Saturday,21
,281.58,0.0,0.0,90,Rain,October,Saturday,22
,281.42,0.0,0.0,90,Rain,October,Saturday,23
,281.42,0.0,0.0,90,Drizzle,October,Saturday,23
,281.15,0.0,0.0,90,Rain,October,Sunday,0
,281.15,0.0,0.0,90,Mist,October,Sunday,0
,281.15,0.0,0.0,90,Drizzle,October,Sunday,0
,281.0,0.0,0.0,90,Rain,October,Sunday,1
,281.0,0.0,0.0,90,Mist,October,Sunday,1
,281.0,0.0,0.0,90,Drizzle,October,Sunday,1
,280.29,0.0,0.0,90,Rain,October,Sunday,2
,280.29,0.0,0.0,90,Drizzle,October,Sunday,2
,279.61,0.0,0.0,90,Rain,October,Sunday,3
,279.61,0.0,0.0,90,Drizzle,October,Sunday,3
,279.15,0.0,0.0,90,Rain,October,Sunday,4
,279.15,0.0,0.0,90,Mist,October,Sunday,4
,279.15,0.0,0.0,90,Drizzle,October,Sunday,4
,278.61,0.0,0.0,75,Rain,October,Sunday,5
,278.61,0.0,0.0,75,Drizzle,October,Sunday,5
,278.69,0.0,0.0,40,Clouds,October,Sunday,6
,278.55,0.0,0.0,40,Clouds,October,Sunday,7
,278.36,0.0,0.0,75,Clouds,October,Sunday,8
,279.22,0.0,0.0,20,Clouds,October,Sunday,9
,279.75,0.0,0.0,75,Clouds,October,Sunday,10
,280.75,0.0,0.0,75,Clouds,October,Sunday,11
,281.75,0.0,0.0,40,Clouds,October,Sunday,12
,283.0,0.0,0.0,40,Clouds,October,Sunday,13
,283.55,0.0,0.0,40,Clouds,October,Sunday,14
,284.21,0.0,0.0,75,Clouds,October,Sunday,15
,284.22,0.0,0.0,75,Clouds,October,Sunday,16
,284.15,0.0,0.0,75,Rain,October,Sunday,17
,283.46,0.0,0.0,75,Rain,October,Sunday,18
,282.44,0.0,0.0,90,Drizzle,October,Sunday,19
,281.87,0.0,0.0,90,Clouds,October,Sunday,20
,281.15,0.0,0.0,90,Clouds,October,Sunday,21
,280.22,0.0,0.0,75,Clouds,October,Sunday,22
,280.22,0.0,0.0,90,Clouds,October,Sunday,23
,279.28,0.0,0.0,75,Clouds,October,Monday,0
,277.65,0.0,0.0,1,Clear,October,Monday,1
,277.22,0.0,0.0,1,Clear,October,Monday,2
,276.62,0.0,0.0,1,Clear,October,Monday,3
,276.43,0.0,0.0,40,Mist,October,Monday,4
,276.93,0.0,0.0,1,Mist,October,Monday,5
,275.86,0.0,0.0,1,Mist,October,Monday,6
,275.62,0.0,0.0,1,Clear,October,Monday,7
,275.35,0.0,0.0,5,Mist,October,Monday,8
,276.22,0.0,0.0,1,Mist,October,Monday,9
,279.61,0.0,0.0,1,Clear,October,Monday,10
,282.36,0.0,0.0,20,Clouds,October,Monday,11
,285.5,0.0,0.0,1,Clear,October,Monday,12
,287.34,0.0,0.0,5,Clear,October,Monday,13
,289.58,0.0,0.0,20,Clouds,October,Monday,14
,290.41,0.0,0.0,1,Clear,October,Monday,15
,291.21,0.0,0.0,1,Clear,October,Monday,16
,291.58,0.0,0.0,40,Clouds,October,Monday,17
,291.44,0.0,0.0,40,Clouds,October,Monday,18
,289.02,0.0,0.0,1,Clear,October,Monday,19
,286.75,0.0,0.0,1,Clear,October,Monday,20
,285.94,0.0,0.0,1,Clear,October,Monday,21
,285.65,0.0,0.0,1,Clear,October,Monday,22
,284.93,0.0,0.0,1,Clear,October,Monday,23
,284.89,0.0,0.0,1,Clear,October,Tuesday,0
,283.75,0.0,0.0,1,Clear,October,Tuesday,1
,282.55,0.0,0.0,1,Clear,October,Tuesday,2
,281.49,0.0,0.0,1,Clear,October,Tuesday,3
,280.69,0.0,0.0,1,Clear,October,Tuesday,4
,279.72,0.0,0.0,1,Clear,October,Tuesday,5
,279.55,0.0,0.0,1,Clear,October,Tuesday,6
,278.68,0.0,0.0,5,Clear,October,Tuesday,7
,277.86,0.0,0.0,40,Clouds,October,Tuesday,8
,279.15,0.0,0.0,1,Clear,October,Tuesday,9
,283.01,0.0,0.0,40,Clouds,October,Tuesday,10
,285.74,0.0,0.0,1,Clear,October,Tuesday,11
,288.54,0.0,0.0,1,Clear,October,Tuesday,12
,290.94,0.0,0.0,40,Clouds,October,Tuesday,13
,293.08,0.0,0.0,40,Clouds,October,Tuesday,14
,294.55,0.0,0.0,1,Clear,October,Tuesday,15
,295.61,0.0,0.0,1,Clear,October,Tuesday,16
,295.68,0.0,0.0,1,Haze,October,Tuesday,17
,295.02,0.0,0.0,1,Clear,October,Tuesday,18
,291.52,0.0,0.0,20,Clouds,October,Tuesday,19
,288.37,0.0,0.0,5,Clear,October,Tuesday,20
,287.48,0.0,0.0,1,Clear,October,Tuesday,21
,287.29,0.0,0.0,1,Clear,October,Tuesday,22
,287.29,0.0,0.0,1,Clear,October,Tuesday,23
,287.15,0.0,0.0,1,Clear,October,Wednesday,0
,286.86,0.0,0.0,1,Clear,October,Wednesday,1
,286.48,0.0,0.0,1,Clear,October,Wednesday,2
,285.68,0.0,0.0,1,Clear,October,Wednesday,3
,285.29,0.0,0.0,1,Clear,October,Wednesday,4
,284.02,0.0,0.0,1,Clear,October,Wednesday,5
,283.42,0.0,0.0,1,Clear,October,Wednesday,6
,282.94,0.0,0.0,1,Clear,October,Wednesday,7
,283.01,0.0,0.0,40,Clouds,October,Wednesday,8
,283.61,0.0,0.0,40,Clouds,October,Wednesday,9
,285.58,0.0,0.0,1,Clear,October,Wednesday,10
,287.81,0.0,0.0,75,Clouds,October,Wednesday,11
,290.22,0.0,0.0,1,Clear,October,Wednesday,12
,291.41,0.0,0.0,75,Clouds,October,Wednesday,13
,292.22,0.0,0.0,75,Clouds,October,Wednesday,14
,293.14,0.0,0.0,1,Clear,October,Wednesday,15
,294.61,0.0,0.0,75,Clouds,October,Wednesday,16
,294.48,0.0,0.0,75,Clouds,October,Wednesday,17
,292.62,0.0,0.0,75,Clouds,October,Wednesday,18
,290.69,0.0,0.0,75,Clouds,October,Wednesday,19
,287.95,0.0,0.0,75,Clouds,October,Wednesday,20
,286.62,0.0,0.0,75,Clouds,October,Wednesday,21
,285.22,0.0,0.0,1,Haze,October,Wednesday,22
,284.15,0.0,0.0,1,Clear,October,Wednesday,23
,283.28,0.0,0.0,1,Haze,October,Thursday,0
,282.48,0.0,0.0,1,Haze,October,Thursday,1
,281.42,0.0,0.0,1,Haze,October,Thursday,2
,281.29,0.0,0.0,1,Haze,October,Thursday,3
,280.01,0.0,0.0,1,Clear,October,Thursday,4
,278.74,0.0,0.0,1,Clear,October,Thursday,5
,278.09,0.0,0.0,1,Clear,October,Thursday,6
,277.48,0.0,0.0,40,Clouds,October,Thursday,7
,276.72,0.0,0.0,75,Clouds,October,Thursday,8
,278.86,0.0,0.0,75,Clouds,October,Thursday,9
,281.57,0.0,0.0,1,Clear,October,Thursday,10
,285.53,0.0,0.0,1,Clear,October,Thursday,11
,288.54,0.0,0.0,75,Clouds,October,Thursday,12
,291.61,0.0,0.0,75,Clouds,October,Thursday,13
,293.75,0.0,0.0,1,Clear,October,Thursday,14
,295.15,0.0,0.0,40,Clouds,October,Thursday,15
,295.68,0.0,0.0,40,Clouds,October,Thursday,16
,295.86,0.0,0.0,40,Clouds,October,Thursday,17
,294.55,0.0,0.0,1,Clear,October,Thursday,18
,291.73,0.0,0.0,40,Clouds,October,Thursday,19
,290.15,0.0,0.0,40,Clouds,October,Thursday,20
,289.28,0.0,0.0,40,Clouds,October,Thursday,21
,288.28,0.0,0.0,1,Clear,October,Thursday,22
,287.58,0.0,0.0,1,Clear,October,Thursday,23
,287.36,0.0,0.0,1,Clear,October,Friday,0
,286.88,0.0,0.0,1,Clear,October,Friday,1
,286.42,0.0,0.0,1,Clear,October,Friday,2
,285.86,0.0,0.0,1,Clear,October,Friday,3
,285.69,0.0,0.0,1,Clear,October,Friday,4
,285.29,0.0,0.0,1,Clear,October,Friday,5
,285.55,0.0,0.0,1,Clear,October,Friday,6
,285.42,0.0,0.0,5,Clear,October,Friday,7
,285.48,0.0,0.0,40,Clouds,October,Friday,8
,286.53,0.0,0.0,40,Clouds,October,Friday,9
,289.07,0.0,0.0,1,Clear,October,Friday,10
,291.55,0.0,0.0,1,Clear,October,Friday,11
,294.07,0.0,0.0,40,Clouds,October,Friday,12
,296.01,0.0,0.0,1,Clear,October,Friday,13
,297.29,0.0,0.0,75,Clouds,October,Friday,14
,297.43,0.0,0.0,75,Clouds,October,Friday,15
,298.02,0.0,0.0,75,Clouds,October,Friday,16
,297.62,0.0,0.0,1,Clear,October,Friday,17
,296.68,0.0,0.0,75,Clouds,October,Friday,18
,294.93,0.0,0.0,1,Clear,October,Friday,19
,293.95,0.0,0.0,1,Clear,October,Friday,20
,293.15,0.0,0.0,1,Clear,October,Friday,21
,292.44,0.0,0.0,1,Clear,October,Friday,22
,292.15,0.0,0.0,1,Clear,October,Friday,23
,291.94,0.0,0.0,1,Drizzle,October,Saturday,0
,291.37,0.0,0.0,40,Rain,October,Saturday,1
,291.37,0.0,0.0,40,Drizzle,October,Saturday,1
,291.02,0.0,0.0,1,Rain,October,Saturday,2
,290.84,0.0,0.0,1,Clear,October,Saturday,3
,290.58,0.0,0.0,1,Clear,October,Saturday,4
,290.22,0.0,0.0,1,Rain,October,Saturday,5
,290.22,0.0,0.0,75,Clouds,October,Saturday,6
,290.28,0.0,0.0,90,Thunderstorm,October,Saturday,7
,290.28,0.0,0.0,90,Rain,October,Saturday,7
,289.16,0.0,0.0,90,Rain,October,Saturday,8
,289.16,0.0,0.0,90,Mist,October,Saturday,8
,289.16,0.0,0.0,90,Thunderstorm,October,Saturday,8
,288.42,0.0,0.0,90,Rain,October,Saturday,9
,288.42,0.0,0.0,90,Mist,October,Saturday,9
,288.42,0.0,0.0,90,Thunderstorm,October,Saturday,9
,288.86,0.0,0.0,90,Rain,October,Saturday,10
,288.86,0.0,0.0,90,Mist,October,Saturday,10
,288.86,0.0,0.0,90,Thunderstorm,October,Saturday,10
,288.79,0.0,0.0,75,Rain,October,Saturday,11
,288.79,0.0,0.0,75,Mist,October,Saturday,11
,288.79,0.0,0.0,75,Thunderstorm,October,Saturday,11
,289.75,0.0,0.0,90,Rain,October,Saturday,12
,290.15,0.0,0.0,90,Clouds,October,Saturday,13
,291.35,0.0,0.0,90,Clouds,October,Saturday,14
,291.79,0.0,0.0,90,Clouds,October,Saturday,15
,292.15,0.0,0.0,90,Clouds,October,Saturday,16
,292.86,0.0,0.0,90,Clouds,October,Saturday,17
,293.0,0.0,0.0,90,Clouds,October,Saturday,18
,291.42,0.0,0.0,90,Rain,October,Saturday,19
,289.42,0.0,0.0,90,Rain,October,Saturday,20
,289.42,0.0,0.0,90,Drizzle,October,Saturday,20
,286.69,0.0,0.0,90,Drizzle,October,Saturday,21
,286.69,0.0,0.0,90,Rain,October,Saturday,21
,286.29,0.0,0.0,75,Rain,October,Saturday,22
,285.82,0.0,0.0,75,Clouds,October,Saturday,23
,284.95,0.0,0.0,1,Clear,October,Sunday,0
,284.08,0.0,0.0,1,Clear,October,Sunday,1
,283.22,0.0,0.0,1,Clear,October,Sunday,2
,282.55,0.0,0.0,1,Clear,October,Sunday,3
,282.35,0.0,0.0,1,Clear,October,Sunday,4
,282.15,0.0,0.0,1,Clear,October,Sunday,5
,282.28,0.0,0.0,1,Clear,October,Sunday,6
,282.36,0.0,0.0,1,Clear,October,Sunday,7
,281.75,0.0,0.0,90,Clouds,October,Sunday,8
,281.68,0.0,0.0,1,Clear,October,Sunday,9
,282.36,0.0,0.0,75,Clouds,October,Sunday,10
,283.28,0.0,0.0,40,Clouds,October,Sunday,11
,284.94,0.0,0.0,40,Clouds,October,Sunday,12
,287.28,0.0,0.0,20,Clouds,October,Sunday,13
,289.22,0.0,0.0,20,Clouds,October,Sunday,14
,290.02,0.0,0.0,5,Clear,October,Sunday,15
,290.36,0.0,0.0,5,Clear,October,Sunday,16
,290.42,0.0,0.0,5,Clear,October,Sunday,17
,289.35,0.0,0.0,5,Clear,October,Sunday,18
,287.51,0.0,0.0,1,Clear,October,Sunday,19
,284.55,0.0,0.0,5,Clear,October,Sunday,20
,284.22,0.0,0.0,5,Clear,October,Sunday,21
,284.35,0.0,0.0,1,Clear,October,Sunday,22
,284.88,0.0,0.0,1,Clear,October,Sunday,23
,285.28,0.0,0.0,1,Clear,October,Monday,0
,285.57,0.0,0.0,90,Clouds,October,Monday,1
,285.55,0.0,0.0,40,Rain,October,Monday,2
,285.08,0.0,0.0,1,Clear,October,Monday,3
,284.68,0.0,0.0,90,Clouds,October,Monday,4
,284.23,0.0,0.0,40,Clouds,October,Monday,5
,283.46,0.0,0.0,1,Clear,October,Monday,6
,282.61,0.0,0.0,75,Clouds,October,Monday,7
,282.48,0.0,0.0,75,Clouds,October,Monday,8
,282.86,0.0,0.0,40,Clouds,October,Monday,9
,285.43,0.0,0.0,20,Clouds,October,Monday,10
,286.29,0.0,0.0,1,Clear,October,Monday,11
,286.84,0.0,0.0,1,Clear,October,Monday,12
,287.75,0.0,0.0,75,Clouds,October,Monday,13
,287.22,0.0,0.0,75,Clouds,October,Monday,14
,286.22,0.0,0.0,40,Clouds,October,Monday,15
,285.44,0.0,0.0,90,Clouds,October,Monday,16
,284.15,0.0,0.0,90,Clouds,October,Monday,17
,283.3,0.0,0.0,90,Clouds,October,Monday,18
,282.69,0.0,0.0,90,Clouds,October,Monday,19
,282.55,0.0,0.0,90,Clouds,October,Monday,20
,282.21,0.0,0.0,90,Clouds,October,Monday,21
,281.75,0.0,0.0,90,Rain,October,Monday,22
,281.69,0.0,0.0,90,Clouds,October,Monday,23
,280.86,0.0,0.0,90,Clouds,October,Tuesday,0
,279.95,0.0,0.0,90,Clouds,October,Tuesday,1
,279.44,0.0,0.0,90,Clouds,October,Tuesday,2
,279.15,0.0,0.0,75,Clouds,October,Tuesday,3
,279.15,0.0,0.0,90,Clouds,October,Tuesday,4
,279.08,0.0,0.0,90,Clouds,October,Tuesday,5
,279.22,0.0,0.0,90,Drizzle,October,Tuesday,6
,278.82,0.0,0.0,90,Clouds,October,Tuesday,7
,278.22,0.0,0.0,75,Rain,October,Tuesday,8
,277.75,0.0,0.0,75,Clouds,October,Tuesday,9
,277.72,0.0,0.0,40,Clouds,October,Tuesday,10
,278.5,0.0,0.0,40,Clouds,October,Tuesday,11
,279.68,0.0,0.0,5,Clear,October,Tuesday,12
,281.0,0.0,0.0,1,Clear,October,Tuesday,13
,282.36,0.0,0.0,1,Clear,October,Tuesday,14
,283.5,0.0,0.0,5,Clear,October,Tuesday,15
,283.93,0.0,0.0,1,Clear,October,Tuesday,16
,283.42,0.0,0.0,5,Clear,October,Tuesday,17
,282.35,0.0,0.0,40,Clouds,October,Tuesday,18
,281.08,0.0,0.0,75,Clouds,October,Tuesday,19
,280.29,0.0,0.0,40,Clouds,October,Tuesday,20
,279.79,0.0,0.0,40,Clouds,October,Tuesday,21
,279.08,0.0,0.0,1,Clear,October,Tuesday,22
,279.15,0.0,0.0,1,Clear,October,Tuesday,23
,278.82,0.0,0.0,40,Clouds,October,Wednesday,0
,278.84,0.0,0.0,90,Clouds,October,Wednesday,1
,278.48,0.0,0.0,40,Clouds,October,Wednesday,2
,278.15,0.0,0.0,90,Clouds,October,Wednesday,3
,277.86,0.0,0.0,75,Clouds,October,Wednesday,4
,277.38,0.0,0.0,75,Clouds,October,Wednesday,5
,277.07,0.0,0.0,40,Clouds,October,Wednesday,6
,276.15,0.0,0.0,5,Clear,October,Wednesday,7
,275.42,0.0,0.0,1,Clear,October,Wednesday,8
,276.01,0.0,0.0,5,Clear,October,Wednesday,9
,279.5,0.0,0.0,5,Clear,October,Wednesday,10
,281.0,0.0,0.0,5,Clear,October,Wednesday,11
,282.65,0.0,0.0,1,Clear,October,Wednesday,12
,283.94,0.0,0.0,40,Clouds,October,Wednesday,13
,285.08,0.0,0.0,40,Clouds,October,Wednesday,14
,285.58,0.0,0.0,40,Clouds,October,Wednesday,15
,286.0,0.0,0.0,40,Clouds,October,Wednesday,16
,286.01,0.0,0.0,75,Clouds,October,Wednesday,17
,285.58,0.0,0.0,75,Clouds,October,Wednesday,18
,283.29,0.0,0.0,75,Clouds,October,Wednesday,19
,281.68,0.0,0.0,75,Haze,October,Wednesday,20
,281.15,0.0,0.0,1,Clear,October,Wednesday,21
,281.51,0.0,0.0,1,Haze,October,Wednesday,22
,281.53,0.0,0.0,1,Haze,October,Wednesday,23
,281.08,0.0,0.0,1,Clear,October,Thursday,0
,281.15,0.0,0.0,1,Clear,October,Thursday,1
,281.15,0.0,0.0,1,Clear,October,Thursday,2
,281.01,0.0,0.0,1,Haze,October,Thursday,3
,280.42,0.0,0.0,1,Clear,October,Thursday,4
